SKU,cena_hurtowa,cena_detaliczna,stan
E13286RH,73.00,215.50,3
SMT-1022-B,61.00,180.07,0
SMT-1023-B,61.00,180.07,0
SMT-1022-N,61.00,180.07,0
SMT-1023-N,61.00,180.07,0
SMT-1021A-N,61.00,180.07,3
SMT-1021S-N,61.00,180.07,3
SMT-1021A-K,31.00,99.14,3
SMT-1021A-B,61.00,180.07,0
SMT-1021S-B,61.00,180.07,0
SMT-1023A-N,61.00,180.07,0
SMT-1023B-N,61.00,180.07,0
SMT-1023A-B,61.00,180.07,0
SMT-1023B-B,61.00,180.07,0
SMT-1023A-K,31.00,99.14,0
SMT-1022R-K,31.00,99.14,3
SMT-1022R-B,61.00,180.07,3
SMT-1022S-B,61.00,180.07,0
SMT-1022R-N,61.00,180.07,3
SMT-1022S-N,61.00,180.07,0
SMT-1021R-B,61.00,180.07,3
SMT-1021R-N,61.00,180.07,3
SMT-1021R-K,31.00,99.14,3
SMT-1021B-B,61.00,180.07,0
SMT-1021B-N,61.00,180.07,3
SMT-1021B-K,31.00,99.14,0
SMT-1026-N,75.00,221.40,3
SMT-1026-K,88.00,238.13,3
SMT-1024R-N,61.00,180.07,0
SMT-1024B-N,61.00,180.07,0
SMT-1024A-N,61.00,180.07,3
SMT-1024A-B,61.00,180.07,0
SMT-1024S-N,61.00,180.07,0
SMT-1024B-B,61.00,180.07,0
SMT-1024R-B,61.00,180.07,0
SMT-1024S-B,61.00,180.07,0
SMT-1024S-K,31.00,99.14,0
SMT-1024R-K,31.00,99.14,0
SMT-1024B-K,31.00,99.14,0
SMT-1024A-K,31.00,99.14,3
AE9028,15.00,57.20,0
AE9029,20.00,63.96,0
AE9035,13.00,49.57,0
AE9030,12.00,45.76,3
AE7844,20.00,63.96,3
AE8515,20.00,63.96,0
AE8743,12.00,45.76,3
AE8744,13.00,49.57,3
AE8750,13.00,49.57,0
AE8751,12.00,45.76,3
AE8745,11.00,41.94,0
AE8725,11.00,41.94,3
SE05220A,21.00,67.16,0
MEW0035A,41.00,121.03,3
SET0100K,39.00,124.72,0
0141-MVSE,71.00,209.59,3
0158-MVSE,76.00,224.35,3
0138-MVSE,65.00,191.88,3
0161-MVSE,76.00,224.35,3
0171-MVSE,64.00,188.93,0
0085-MVSE,86.00,232.72,3
0068-MVSE,65.00,191.88,0
0080-MVSE,70.00,206.64,0
0126-MVSE,65.00,191.88,0
0384-MVSE,78.00,230.26,0
SE03615A,29.00,92.74,3
SEK0004B,21.00,67.16,3
SEJ0001C,25.00,79.95,0
NSK-0054,36.00,115.13,3
SEJ0074A,22.00,70.36,0
SE05185A,21.00,67.16,3
SE05184A,21.00,67.16,0
SE05197A,12.00,45.76,0
ALDEM0117KRH,22.00,70.36,0
ALOPB013/14,69.00,203.69,0
AMJ-001,110.00,297.66,0
AMJ-002,136.00,334.56,0
AMJ-003,39.00,124.72,0
AMJ-004,86.00,232.72,0
AMJ-005,29.00,92.74,0
AMJ-006,131.00,322.26,3
AMJ-008,46.00,135.79,0
AMJ-011,51.00,150.55,0
AMJ-012,15.00,57.20,0
AMJ-013,136.00,334.56,0
AMJ-019,52.00,153.50,0
AMJ-020,33.00,105.53,0
AMJ-021,74.00,218.45,0
AMJ-024,22.00,70.36,0
AMJ-025,47.00,138.74,0
AMJ-026,68.00,200.74,0
AMJ-027,109.00,294.95,0
AMJ-034,69.00,203.69,0
AMJ-035,57.00,168.26,0
AMJ-036,90.00,243.54,0
AMJ-039,53.00,156.46,3
AMJ-043,73.00,215.50,0
AMJ-045,54.00,159.41,0
AMJ-047,40.00,127.92,0
AMJ-048,33.00,105.53,0
AMJ-049,98.00,265.19,0
BRS003,74.00,218.45,0
BRS004,48.00,141.70,0
ALSS0071BS,189.00,418.45,0
ALSS0075B,146.00,359.16,0
ALBR012,102.00,276.01,3
ALBR013,92.00,248.95,3
ALEF0007B,124.00,305.04,3
CEL269BG8K,96.00,259.78,0
NRS010,125.00,307.50,0
BRS011,132.00,324.72,0
BRS012,110.00,297.66,0
PEARL0001ERH,84.00,227.30,3
PEARL0001NRH,268.00,593.35,3
PEARL0002BRH,59.00,174.17,3
CAL0001POKS,4.00,15.25,0
CAL0002POKS,4.00,15.25,0
CAL0003EOKS,22.00,70.36,0
CAL0003POKS,9.00,34.32,0
CAL0004PS,11.00,41.94,0
CAL0005POKS,17.00,54.37,0
CAL0006POKS,19.00,60.76,0
CAL0007POKS,28.00,89.54,0
CAL0011EOKS,20.00,63.96,0
CAL0013POKS,22.00,70.36,0
SM-17,203.00,449.44,3
SM-18,208.00,460.51,0
SM-19,179.00,396.31,0
GR-17,295.00,653.13,0
GR-18,176.00,389.66,0
GR-19,187.00,414.02,0
ŁYŻ-21,125.00,307.50,0
ŁYŻ-22,170.00,376.38,0
ŁYŻ-23,187.00,414.02,0
ŁYŻ-24,139.00,341.94,3
HP-0384AQ,36.00,115.13,0
ALBEADS0141RH,13.00,49.57,3
ALBEADS0142RH,13.00,49.57,3
DZ070RH,40.00,127.92,0
ALBEADS0146RH,21.00,67.16,3
ALBEADS0147RH,23.00,73.55,0
ALBEADS0149RH,33.00,105.53,0
ALBEADS0150RH,23.00,73.55,3
ALSS0072BS,146.00,359.16,0
AMJ-009,52.00,153.50,0
AMJ-010,57.00,168.26,0
AMJ-016,15.00,57.20,0
AMJ-017,14.00,53.38,0
AMJ-018,18.00,57.56,0
AMJ-014,87.00,235.42,0
AMJ-015,35.00,111.93,0
AMJ-022,76.00,224.35,0
AMJ-023,64.00,188.93,0
AMJ-028,321.00,710.69,0
AMJ-032,191.00,422.87,0
AMJ-029,73.00,215.50,0
AMJ-030,56.00,165.31,0
AMJ-037,124.00,305.04,0
AMJ-038,119.00,322.01,0
AMJ-040,55.00,162.36,3
AMJ-041,68.00,200.74,0
AMJ-042,43.00,126.94,0
AMJ-044,76.00,224.35,0
ALEF0001P,20.00,63.96,0
ALEF0002P,25.00,79.95,0
ALEF0003P,29.00,92.74,0
ALEF0004E,63.00,185.98,0
ALEF0005E,40.00,127.92,0
ALEF0006E,83.00,224.60,3
CAL0001EOKS,11.00,41.94,0
CAL0002EOKS,11.00,41.94,0
CAL0010EOKS,19.00,60.76,0
ALOPS008K,28.00,89.54,0
ALOPS009K,39.00,124.72,0
ALOPS010K,39.00,124.72,0
ALOPS011K,39.00,124.72,3
ALOPS012K,28.00,89.54,0
ALOPS013K,28.00,89.54,3
SETMOP031B,56.00,165.31,0
SETMOP024B,63.00,185.98,0
SETMOP032B,63.00,185.98,0
SETMOP022B,90.00,243.54,0
SETMOP033B,48.00,141.70,0
SETMOP026B,55.00,162.36,0
SETMOP040B,69.00,203.69,0
SETMOP042B,92.00,248.95,3
ALKJ0020N,89.00,240.83,3
SETMOP043B,85.00,230.01,0
SETMOP041B,68.00,200.74,0
ALCYR0203ERH,35.00,111.93,0
ALCYR0203PRH,19.00,60.76,0
ALKJ0019E,20.00,63.96,0
KJ0011,29.00,92.74,3
KJ0012,46.00,135.79,3
SETMOP025B,57.00,168.26,0
SETMOP031,22.00,70.36,0
SETMOP023B,61.00,180.07,0
SETMOP034B,61.00,180.07,0
SETMOP039B,64.00,188.93,3
SETMOP044B,88.00,238.13,3
SETMOP048B,106.00,286.84,0
ALKJ0011P,28.00,89.54,3
ALKJ0012P,28.00,89.54,0
ALKJ0013P,28.00,89.54,0
ALKJ0022E,28.00,89.54,0
ALKJ0023E,58.00,171.22,3
ALKJ0024E,44.00,129.89,0
ALKJ0025E,29.00,92.74,0
ALKJ0026E,61.00,180.07,0
ALKJ0028E,43.00,126.94,3
ALKJ0029E,41.00,121.03,0
ALKJ0031E,46.00,135.79,3
ALCYR0233RHP,23.00,73.55,3
ALCYR0234RHE,33.00,105.53,3
ALCYR0234RHP,17.00,54.37,3
ALKJ0032E,32.00,102.34,0
ALKJ0035E,42.00,123.98,0
ALKJ0038E,39.00,124.72,3
ALKJ0039E,36.00,115.13,3
ALKJ0040E,31.00,99.14,3
ALKJ0041E,46.00,135.79,3
ALKJ0042E,43.00,126.94,0
ALKJ0043E,51.00,150.55,3
ALKJ0044E,33.00,105.53,3
ALKJ0045E,39.00,124.72,3
ALKJ0046E,26.00,83.15,3
ALKJ0047E,29.00,92.74,3
MVB-0072-2,116.00,313.90,3
MVB-0072-3,145.00,356.70,3
MVB-0072-4,113.00,305.78,3
MVB-0071-2,109.00,294.95,3
MVB-0071-3,152.00,373.92,3
CEL184BG14K,215.00,476.01,0
ALC193G14K,289.00,639.85,0
AN709SETRH,35.00,111.93,3
ALCL011NRH,206.00,456.08,0
SET0057,41.00,121.03,0
SET0058,30.00,95.94,3
SET0059,37.00,118.33,3
SET0066,25.00,79.95,3
SET0067,48.00,141.70,3
SET0074,24.00,76.75,3
SET0078,28.00,89.54,0
SET0069,24.00,76.75,3
SET0079,48.00,141.70,3
SET0091,24.00,76.75,0
SET0095,24.00,76.75,3
SET0060,37.00,118.33,3
SET0063,36.00,115.13,3
SET0064,43.00,126.94,3
SET0065,26.00,83.15,3
SET0071,36.00,115.13,3
SET0072,24.00,76.75,0
SET0075,48.00,141.70,0
SET0076,36.00,115.13,3
SET0077,24.00,76.75,0
SET0080,39.00,124.72,3
SET0082,28.00,89.54,0
SET0083,31.00,99.14,3
SET0084,48.00,141.70,3
SET0087,37.00,118.33,0
SET0088,37.00,118.33,0
SET0092,48.00,141.70,0
SET0093,26.00,83.15,0
SET0096,33.00,105.53,3
SET0097,35.00,111.93,0
SET0098,62.00,183.02,3
ALBR009,53.00,156.46,0
ALBAG0008PS,20.00,63.96,3
ALCYR0127PRH,22.00,70.36,3
ALCYR0129PRH,14.00,53.38,3
ALBR011,190.00,420.66,0
ALBAG0009PS,14.00,53.38,3
ALBAG0010PRH,19.00,60.76,3
FAB002,33.00,105.53,0
ALBR018,42.00,123.98,0
HP-0112-2,54.00,159.41,3
KRC002,22.00,70.36,0
SET-179,20.00,63.96,0
HP002+B18MMS,23.00,73.55,3
HP002+C18MMS,17.00,54.37,3
HP002+E18MMS,18.00,57.56,0
HP002+F18MMS,17.00,54.37,3
HP002+G18MMS,18.00,57.56,0
HP002+H18MMS,22.00,70.36,3
HP002+I18MMS,11.00,41.94,3
HP002+K18MMS,19.00,60.76,0
HP002+L18MMS,14.00,53.38,0
HP002+M18MMS,24.00,76.75,3
HP002+N18MMS,24.00,76.75,3
HP002+O18MMS,19.00,60.76,3
HP002+P18MMS,15.00,57.20,0
HP002+R18MMS,20.00,63.96,3
HP002+S18MMS,18.00,57.56,3
HP002+T18MMS,13.00,49.57,0
HP002+U18MMS,21.00,67.16,3
HP002+W18MMS,24.00,76.75,3
HP002+Z18MMS,20.00,63.96,3
HP002+Q18MMS,20.00,63.96,3
ALKJ0064E,13.00,49.57,3
ALKJ0065E,32.00,102.34,3
KRC011,22.00,70.36,0
KRC012,54.00,159.41,0
KRC013,44.00,129.89,0
KRC014,26.00,83.15,0
KRC015,44.00,129.89,3
NRC012,43.00,126.94,3
PEARL0007SET,33.00,105.53,3
PEARL0008P,17.00,54.37,0
PEARL0009P,13.00,49.57,0
ALKJ0019N,51.00,150.55,3
ALZE26,25.00,79.95,3
NCR027,45.00,132.84,3
ALCYR0196RHP,11.00,41.94,3
SE1999PP,10.00,38.13,0
SE1999PW,11.00,41.94,3
ALCYR0208PRH-RED,12.00,45.76,0
ALCYR0210PRH,14.00,53.38,3
ALCYR0221PRH,11.00,41.94,3
CELSS010BS,22.00,70.36,0
CELSS012BS,28.00,89.54,0
CELSS013BS,22.00,70.36,0
BABYIDS11,10.00,38.13,0
BABYIDS12,11.00,41.94,0
BABYIDS14,11.00,41.94,0
BABYIDS15,10.00,38.13,0
BABYIDS16,13.00,49.57,0
BABYIDS18,13.00,49.57,0
MVSP-0401RB,24.00,76.75,3
CEL18B,32.00,102.34,3
4MMPRHSZAFIR,8.00,30.50,3
4MMPRHGARNET,8.00,30.50,3
4MMPRHAMETYST,8.00,30.50,3
4MMPRHPINK,8.00,30.50,3
4MMPRHWHITE,8.00,30.50,3
ALCYR0209PRH-CHAMPAG,10.00,38.13,0
ALCYR0220PRH,9.00,34.32,3
ALCYR0227PRH,10.00,38.13,3
AMJ-067,37.00,118.33,0
PEARL0004ERH,10.00,38.13,0
PEARL0005ERH,10.00,38.13,0
AMJ-050,61.00,180.07,0
AMJ-051,40.00,127.92,3
AMJ-053,59.00,174.17,0
AMJ-054,101.00,273.31,0
AMJ-055,76.00,224.35,0
AMJ-056,45.00,132.84,0
AMJ-057,58.00,171.22,0
AMJ-058,72.00,212.54,0
AMJ-059,77.00,227.30,0
AMJ-062,47.00,138.74,0
AMJ-063,73.00,215.50,0
AMJ-064,61.00,180.07,0
AMJ-065,57.00,168.26,0
AMJ-066,50.00,147.60,0
AMJ-068,79.00,233.21,0
AMJ-069,47.00,138.74,0
AMJ-070,52.00,153.50,0
AMJ-071-1,59.00,174.17,0
AMJ-071-2,61.00,180.07,0
AMJ-072,73.00,215.50,0
AMJ-073,74.00,218.45,0
AMJ-074,83.00,224.60,0
ALCYR0268E,41.00,121.03,3
ALCYR0268P,26.00,83.15,3
ALCYR0269E,25.00,79.95,3
ALCYR0269P,12.00,45.76,3
ALCYR0270E,23.00,73.55,3
ALCYR0270P,15.00,57.20,3
ALCYR0271P,11.00,41.94,3
ALCYR0275E,52.00,153.50,0
ALCYR0276E,31.00,99.14,0
ALCYR0277E,20.00,63.96,3
ALCYR0277P,13.00,49.57,3
ALCYR0277B,61.00,180.07,0
ALCYR0278E,14.00,53.38,0
ALCYR0278P,14.00,53.38,3
ALP071,44.00,129.89,3
ALSS0111E,18.00,57.56,0
ALSS0077,50.00,147.60,0
ALSS0079,50.00,147.60,0
ALSS0088E,50.00,147.60,3
ALSS0089E,48.00,141.70,3
ALSS0090E,45.00,132.84,3
ALSS0091E,41.00,121.03,3
ALSS0092E,48.00,141.70,3
ALSS0096E,37.00,118.33,0
ALSS0097E,37.00,118.33,3
ALSS0098B,40.00,127.92,0
LSQ8MM,23.00,73.55,3
LSQ5MMY,10.00,38.13,3
LSQ5MMO,10.00,38.13,3
LSQ5MMP,11.00,41.94,3
LSQ5MMG,11.00,41.94,3
LSQ5MMB,10.00,38.13,0
LSQ5MM,10.00,38.13,3
ALSW0004GO6MM,10.00,38.13,3
ALSW0004AB6MM,13.00,49.57,0
ALSW0004LB6MM,10.00,38.13,0
ALSW0004SH6MM,10.00,38.13,3
ALSW0004R6MM,10.00,38.13,0
ALSW0004G6MM,10.00,38.13,0
ALSW0004W6MM,10.00,38.13,3
ALSW0006G,30.00,95.94,0
ALSW0006W,30.00,95.94,0
ALSWP0006G,14.00,53.38,0
ALSW0007W,26.00,83.15,3
ALSW0008W,15.00,57.20,3
ALSW0008R,17.00,54.37,3
ALSWP0009G,10.00,38.13,0
ALSWP0009LB,10.00,38.13,0
ALSWP0009F,10.00,38.13,0
ALSW0010W,30.00,95.94,3
ALSW0011WX3,10.00,38.13,0
ALSW0012W,10.00,38.13,3
LRK3MMP,9.00,34.32,3
LRK4MM-LIME,10.00,38.13,3
LRK4MM-AQUA,15.00,57.20,0
LRK4MM-GARNET,10.00,38.13,3
LRK3MMAM,9.00,34.32,3
LRK3MMY,8.00,30.50,0
LRK3MMB,9.00,34.32,0
LRK3MML,9.00,34.32,0
ALSW0002R4MM,17.00,54.37,3
ALSW0002LB4MM,17.00,54.37,3
ALSS0094E,65.00,191.88,0
ALSS0095E,69.00,203.69,3
ALSS0100E,84.00,227.30,0
ALSS0102E,61.00,180.07,0
ALSW0003SH10MM,15.00,57.20,3
ALSW0003R10MM,15.00,57.20,3
ALSW0003W10MM,15.00,57.20,0
ALSW0003LB10MM,22.00,70.36,3
ALSS0108PRH,12.00,45.76,0
LRDB6MMW,13.00,49.57,3
PNE0016G8K+WA,210.00,464.94,3
PZE0105G8K,201.00,445.01,0
PZE0274G8K,101.00,273.31,0
PSE0129G8K,207.00,458.30,0
PZE0305G8K,123.00,302.58,0
PAP0186G8K,153.00,376.38,0
PAP0281G8K,200.00,442.80,0
PAP0263G8K,112.00,303.07,0
PUK0069G8K,136.00,334.56,0
PNE0013G8K,238.00,526.93,3
PNE0001G8K+WS,251.00,555.71,3
PUK0021G8K,189.00,418.45,3
PNE0015G8K,227.00,502.58,0
PZE0660G8K,92.00,248.95,0
PUK0070G8K,149.00,366.54,3
ERG0689G8K,198.00,438.37,0
ERG0595G8K,309.00,684.13,0
ERG1553G8K,169.00,374.17,0
PZE0890G8K,180.00,398.52,3
PZE0898G8K,133.00,327.18,0
PZE0935EG8K,122.00,300.12,3
PZE0802G8K,145.00,356.70,0
PZE0811G8K,158.00,388.68,0
PZE0810G8K,164.00,363.10,3
PZE0851G8K,149.00,366.54,0
PSE0681G8K,234.00,518.08,0
PK96G8K,219.00,484.87,0
PK51G8K,195.00,431.73,0
PAP0501G8K,205.00,453.87,0
PZP0681G8K+P,107.00,289.54,0
PAP0305G8K,138.00,339.48,0
PK121G8K,141.00,346.86,3
PK56G8K,194.00,429.52,0
PK46G8K,169.00,374.17,0
PAP0297G8K,172.00,380.81,0
KLY1072G8K,162.00,398.52,3
PAP0276G8K,112.00,303.07,0
PK26G8K,212.00,469.37,0
KLY1039G8K,133.00,327.18,0
PAP0177G8K,141.00,346.86,0
PAP0238G8K,109.00,294.95,0
PAP0267G8K,183.00,405.16,0
PAP0294G8K,177.00,391.88,0
PAP0310G8K,120.00,324.72,0
KLY0866G8K,111.00,300.37,0
KLY0853G8K,111.00,300.37,0
PAP0209G8K,177.00,391.88,0
PAP0246G8K,141.00,346.86,3
PAP0241G8K,179.00,396.31,0
PUK0032G8K,173.00,383.02,0
PUK0066G8K,182.00,402.95,3
PUK0005G8K,259.00,573.43,3
PUK0001G8K,154.00,378.84,0
PUK0052G8K,229.00,507.01,0
PUK0065G8K,142.00,349.32,0
PUK0009G8K,193.00,427.30,3
PNE0004G8K,242.00,535.79,3
PNE0014G8K,207.00,458.30,3
PZE0706G8K,179.00,396.31,0
PZE0678G8K,123.00,302.58,0
PZE0705G8K,177.00,391.88,0
PZE0670G8K,122.00,300.12,3
D0027G8K,234.00,518.08,3
PZE0663G8K,215.00,476.01,0
PZE0677G8K,109.00,294.95,3
PZE0138G8K,206.00,456.08,0
PZE0654G8K,129.00,317.34,0
PZE0681G8K,196.00,433.94,0
A0889G8K,171.00,378.59,0
PUK0039G8K,232.00,513.65,3
PUK0020G8K,156.00,383.76,3
PUK0015G8K,149.00,366.54,3
PNE0005G8K,204.00,451.66,0
PZE0716G8K,156.00,383.76,0
PZE0659G8K,135.00,332.10,3
PZE0657G8K,95.00,257.07,0
PZE0719G8K,177.00,391.88,0
PZE0711G8K,194.00,429.52,0
PZE0653G8K,197.00,436.16,3
PZE0655G8K,130.00,319.80,3
PZE0669G8K,157.00,386.22,3
ERG1606G8K,256.00,566.78,0
ERG1607G8K,309.00,684.13,0
PAP0104G8K,256.00,566.78,0
PK87G8K,242.00,535.79,3
PK029G8K,213.00,471.58,0
PK53G8K,210.00,464.94,0
PK85G8K,205.00,453.87,0
PK080G8K,198.00,438.37,3
PK94G8K,251.00,555.71,3
PAP0226G8K,309.00,684.13,0
PAP0307G8K,206.00,456.08,0
PZE0714G8K,218.00,482.65,0
KLY0832G8K,244.00,540.22,0
PK63G8K,206.00,456.08,3
PZE0122G8K,133.00,327.18,0
534-B,172.00,380.81,0
527-B,127.00,312.42,3
531-KSB,89.00,240.83,3
531-B,142.00,349.32,0
522-B,160.00,393.60,0
PCS-1277,33.00,105.53,3
AH3254,17.00,54.37,3
A001361-N,53.00,156.46,3
AN1918Y+W,28.00,89.54,0
ALBBALLS0001,52.00,153.50,0
ALBBALLS0003,54.00,159.41,0
ALBBALLS0006,65.00,191.88,0
ALBBALLS0007,65.00,191.88,0
ALBBALLS0008,67.00,197.78,0
ALBBALLS0009,68.00,200.74,3
ALBBALLS0010,67.00,197.78,0
ALBBALLS0011,65.00,191.88,0
ALBBALLS0012,65.00,191.88,0
BREL-18,129.00,317.34,0
BREL-5,79.00,233.21,0
BREL-17,176.00,389.66,0
534-KSB,64.00,188.93,0
534-ZB,73.00,215.50,0
527-KSB,64.00,188.93,3
527-ZB,58.00,171.22,0
522-ZB,58.00,171.22,0
522-KSB,60.00,177.12,0
AS377BG8K,69.00,203.69,0
AS353NG8K,111.00,300.37,0
AS368KG8K,162.00,398.52,3
AS369KG8K,162.00,398.52,3
AS340BG8K,143.00,351.78,3
AS359NG8K,207.00,458.30,3
AS352NG8K,118.00,319.31,0
AS372KG8K,162.00,398.52,3
BR3052Y,21.00,67.16,3
CEL22NY,43.00,126.94,3
CEL21NY,40.00,127.92,3
CEL24NY,45.00,132.84,0
CEL19BY,28.00,89.54,0
CEL19NY,41.00,121.03,3
CEL24BY,26.00,83.15,0
CEL17NY,44.00,129.89,3
CEL23NY,37.00,118.33,0
CEL20NY,45.00,132.84,3
CEL18NY,41.00,121.03,3
CEL18BY,29.00,92.74,3
CEL17BY,25.00,79.95,0
AS349BG8K,133.00,327.18,3
AS374KG8K,118.00,319.31,0
AS366KG8K,183.00,405.16,3
AS350BG8K,77.00,227.30,0
AS362NG8K,112.00,303.07,0
AS375KG8K,166.00,367.52,3
AS346BG8K,74.00,218.45,0
AS358NG8K,122.00,300.12,0
CEL23BY,28.00,89.54,3
CEL22BY,26.00,83.15,0
CEL20BRH,28.00,89.54,0
CEL21BY,28.00,89.54,3
CEL22NRH,43.00,126.94,0
CEL24BRH,28.00,89.54,0
CEL24NRH,40.00,127.92,0
CEL21BRH,28.00,89.54,0
CEL23BRH,26.00,83.15,0
CEL22BRH,26.00,83.15,0
CEL21NRH,48.00,141.70,3
CEL19NRH,40.00,127.92,0
CEL17NRH,39.00,124.72,0
CEL23NRH,39.00,124.72,0
CEL20BY,28.00,89.54,3
CEL20NRH,45.00,132.84,3
CEL18NRH,41.00,121.03,0
ALSW0015EY,37.00,118.33,0
ALSW0017EO,37.00,118.33,0
ALSW0018PB,15.00,57.20,0
ALSW0018EB,37.00,118.33,0
ALSW0019EP,36.00,115.13,0
ALSW0024PSG,15.00,57.20,0
ALSW0025PVI,15.00,57.20,0
ALSW0030PMVL,15.00,57.20,0
ALSW0031PMV,15.00,57.20,0
ALSW0032PMM,15.00,57.20,0
ALSW0042PAB,11.00,41.94,0
ALSW0043PR,15.00,57.20,0
ALSW0051EAM,39.00,124.72,0
ALSW0052EVI,39.00,124.72,0
ALCYR0291E,14.00,53.38,3
ALCYR0292E,14.00,53.38,3
ALCYR0293E,14.00,53.38,3
AS376KG8K,193.00,427.30,3
AS360NG8K,206.00,456.08,0
AS348BG8K,77.00,227.30,0
AS354NG8K,215.00,476.01,0
AS343BG8K,83.00,224.60,0
AS367KG8K,183.00,405.16,3
AS338BG8K,74.00,218.45,0
AS361NG8K,128.00,314.88,0
AS347BG8K,80.00,236.16,0
AS351NG8K,117.00,316.60,0
AS335NG8K,122.00,300.12,0
AS345BG8K,86.00,232.72,0
AS339BG8K,109.00,294.95,0
AS357NG8K,232.00,513.65,0
AS363NG8K,251.00,555.71,0
AS341BG8K,183.00,405.16,0
AS342BG8K,220.00,487.08,0
ALSW0014PW,12.00,45.76,0
ALSW0016P,15.00,57.20,3
ALSW0019PP,15.00,57.20,0
ALSW0020PSH,15.00,57.20,0
ALSW0021P,15.00,57.20,3
ALSW0022PR,15.00,57.20,3
ALSW0027PMO,15.00,57.20,0
ALSW0028PMR,15.00,57.20,0
ALSW0029PMT,15.00,57.20,0
ALSW0033PW,15.00,57.20,3
ALSW0035PW,11.00,41.94,3
ALSW0044PR,15.00,57.20,0
ALSW0047P,15.00,57.20,0
ALCYR0291P,10.00,38.13,3
ALCYR0292P,10.00,38.13,3
ALCYR0293P,10.00,38.13,3
KLY0851G8K,112.00,303.07,0
ALBEADS0152RHY,12.00,45.76,3
ALBEADS0153RHY,10.00,38.13,0
ALBEADS0155RHY,14.00,53.38,0
ALBEADS0156RHY,10.00,38.13,0
ALBEADS0154RHY,14.00,53.38,3
ALCYR0251BRRH,116.00,313.90,3
ALCYR0252BRRH,83.00,224.60,3
ALCYR0253BRRH,89.00,240.83,3
ALCYR0254BRRH,87.00,235.42,0
ALCYR0257BRRH,86.00,232.72,3
HUN-027RH,66.00,194.83,3
HUN-028RH,86.00,232.72,3
HUN-029RH,68.00,200.74,3
HUN-030RH,84.00,227.30,3
ALCL005BRH,109.00,294.95,0
ALCL009NRH,143.00,351.78,0
ALCL009BRH,58.00,171.22,0
ALCL010BRH,87.00,235.42,0
ALSD0019B,85.00,230.01,3
ALCYR0351B,100.00,270.60,3
ALCYR0351N,226.00,500.36,0
18873PRH,20.00,63.96,3
16381PRH,16.00,61.01,0
15764ERH,36.00,115.13,3
16664ERH,54.00,159.41,3
03018BRH,119.00,322.01,3
03026BRH,210.00,464.94,3
ALKJ0052SET,41.00,121.03,0
ALKJ0055SET,51.00,150.55,0
ALKJ0057SET,51.00,150.55,0
ALKJ0058SET,42.00,123.98,0
SETMOP032,22.00,70.36,0
SETMOP050,26.00,83.15,0
SETMOP052,26.00,83.15,3
SETMOP053,39.00,124.72,3
SETMOP054,39.00,124.72,3
SETMOP055,39.00,124.72,3
SETMOP056,51.00,150.55,3
SETMOP057,51.00,150.55,3
SETMOP058,51.00,150.55,3
ALKJ0063R,31.00,99.14,3
ALKJ0014P,34.00,108.73,0
18873ERH,30.00,95.94,0
16374PRH,34.00,108.73,3
15750ERH,26.00,83.15,3
16766PRH,22.00,70.36,3
15754ERH,65.00,191.88,3
15753ERH,40.00,127.92,0
15812ERH,67.00,197.78,0
14675ERH,44.00,129.89,0
QZE073,35.00,111.93,0
ALDEM0078BV,14.00,53.38,3
ALDEM0080BR,17.00,54.37,0
ALDEM0081BR,18.00,57.56,3
ALDEM0083BR,23.00,73.55,0
ALDEM0071BN,22.00,70.36,3
ALDEM0072BN,23.00,73.55,3
ALCYR0215RHBSZ,22.00,70.36,3
ALCYR0216RHBSZ,19.00,60.76,0
ALCYR0280RHBSZ,17.00,54.37,3
ALCYR0281RHBSZ,24.00,76.75,3
ALCYR0282RHBSZ,25.00,79.95,0
ALCYR0284RHBSZ,20.00,63.96,0
ALCYR0290RHBSZ,23.00,73.55,0
ALCYR0294RHBSZ,17.00,54.37,0
ALCYR0307RHBSZ,17.00,54.37,0
ALCYR0311RHBSZ,18.00,57.56,0
ALCYR0316RHBSZ,20.00,63.96,0
ALCYR0320RHBSZ,24.00,76.75,0
ALCYR0327RHBSZ,17.00,54.37,0
ALCYR0328RHBSZ,15.00,57.20,0
ALCYR0331RHBSZ,21.00,67.16,0
AS2288SETRH,31.00,99.14,0
ALCYR0194RHSET,28.00,89.54,3
CELK7SYW,20.00,63.96,3
CELK7SYW2,20.00,63.96,3
CELK8SYW,18.00,57.56,3
ALCYR0214RHB,32.00,102.34,0
ALCYR0215RHB,37.00,118.33,0
ALCYR0281RHB,31.00,99.14,0
ALCYR0282RHB,32.00,102.34,0
ALCYR0283RHB,29.00,92.74,3
ALCYR0285RHB,28.00,89.54,0
ALCYR0288RHB,30.00,95.94,3
ALCYR0295RHB,28.00,89.54,0
ALCYR0319RHB,26.00,83.15,0
ALCYR0322RHB,28.00,89.54,0
PSE0129SETRH,36.00,115.13,0
PSE0129SETY,34.00,108.73,0
DW010RH,31.00,99.14,0
QZE088,24.00,76.75,3
QZE135,32.00,102.34,3
QZE142,19.00,60.76,0
QZE125,30.00,95.94,3
QZE139,19.00,60.76,0
QZE107,17.00,54.37,3
QZE170,43.00,126.94,0
QZE152,21.00,67.16,0
QZE076,36.00,115.13,0
ALSS0080,48.00,141.70,0
ALSS0084E,15.00,57.20,3
QZE103,14.00,53.38,0
QZE089,19.00,60.76,3
QZE149,19.00,60.76,3
QZE138,19.00,60.76,0
QZE098,13.00,49.57,3
